sentence_id,word,dependency,head
186,"""",punct,Constantinescu
186,Constantinescu,conj,Popescu
186,"""",punct,Constantinescu
186,(,punct,Constantinescu
186,"""",punct,Constantinescu
186,son,appos,Constantinescu
186,of,prep,son
186,Constantin,pobj,of
186,"""",punct,Popescu
186,),punct,Popescu
186,.,punct,Examples
187,Trains,nsubjpass,pulled
187,are,auxpass,pulled
187,typically,advmod,pulled
187,pulled,ROOT,pulled
187,or,cc,pulled
187,pushed,conj,pulled
187,by,agent,pushed
187,locomotives,pobj,by
187,(,punct,locomotives
187,often,advmod,known
187,known,acl,locomotives
187,simply,advmod,as
187,as,prep,known
187,"""",punct,engines
187,engines,pobj,as
187,"""",punct,locomotives
187,),punct,pulled
187,",",punct,pulled
187,though,mark,propelled
187,some,nsubjpass,propelled
187,are,auxpass,propelled
187,self,npadvmod,propelled
187,-,punct,propelled
187,propelled,advcl,pulled
187,",",punct,propelled
187,such,amod,as
187,as,prep,propelled
187,multiple,amod,units
187,units,pobj,as
187,or,cc,units
187,railcars,conj,units
187,.,punct,pulled
188,Passengers,nsubjpass,carried
188,and,cc,Passengers
188,cargo,conj,Passengers
188,are,auxpass,carried
188,carried,ROOT,carried
188,in,prep,carried
188,railroad,compound,cars
188,cars,pobj,in
188,",",punct,carried
188,also,advmod,known
188,known,advcl,carried
188,as,prep,known
188,wagons,pobj,as
188,or,cc,wagons
188,carriages,conj,wagons
188,.,punct,carried
189,Trains,nsubjpass,designed
189,are,auxpass,designed
189,designed,ROOT,designed
189,to,prep,designed
189,a,det,gauge
189,certain,amod,gauge
189,gauge,pobj,to
189,",",punct,gauge
189,or,cc,gauge
189,distance,conj,gauge
189,between,prep,distance
189,rails,pobj,between
189,.,punct,designed
190,Most,amod,trains
190,trains,nsubj,operate
190,operate,ROOT,operate
190,on,prep,operate
190,steel,compound,tracks
190,tracks,pobj,on
190,with,prep,tracks
190,steel,compound,wheels
190,wheels,pobj,with
190,",",punct,makes
190,the,det,friction
190,low,amod,friction
190,friction,nsubj,makes
190,of,prep,friction
190,which,pobj,of
190,makes,conj,operate
190,them,nsubj,efficient
190,more,advmod,efficient
190,efficient,ccomp,makes
190,than,prep,efficient
190,other,amod,forms
190,forms,pobj,than
190,of,prep,forms
190,transport,pobj,of
190,.,punct,operate
191,Many,amod,countries
191,countries,nsubj,use
191,use,ROOT,use
191,rail,compound,transport
191,transport,dobj,use
191,.,punct,use
192,Trains,nsubj,have
192,have,ROOT,have
192,their,poss,roots
192,roots,dobj,have
192,in,prep,have
192,wagonways,pobj,in
192,",",punct,wagonways
192,which,nsubj,used
192,used,relcl,wagonways
192,railway,compound,tracks
192,tracks,dobj,used
192,and,cc,used
192,were,auxpass,powered
192,powered,conj,used
192,by,agent,powered
192,horses,pobj,by
192,or,cc,powered
192,pulled,conj,powered
192,by,agent,pulled
192,cables,pobj,by
192,.,punct,have
193,Rapid,amod,transit
193,transit,nsubjpass,built
193,and,cc,transit
193,trams,conj,transit
193,were,auxpass,built
193,first,advmod,built
193,built,ROOT,built
193,in,prep,built
193,the,det,1800s
193,late,amod,1800s
193,1800s,pobj,in
193,to,aux,transport
193,transport,advcl,built
193,large,amod,numbers
193,numbers,dobj,transport
193,of,prep,numbers
193,people,pobj,of
193,in,prep,transport
193,and,cc,in
193,around,conj,in
193,cities,pobj,around
193,.,punct,built
194,Beginning,advcl,replaced
194,in,prep,Beginning
194,the,det,1920s
194,1920s,pobj,in
194,",",punct,Beginning
194,and,cc,Beginning
194,accelerating,conj,Beginning
194,following,prep,accelerating
194,World,compound,II
194,War,compound,II
194,II,nmod,locomotives
194,",",punct,II
194,diesel,nmod,locomotives
194,and,cc,diesel
194,electric,conj,diesel
194,locomotives,pobj,following
194,replaced,ROOT,replaced
194,steam,dobj,replaced
194,as,prep,replaced
194,the,det,means
194,means,pobj,as
194,of,prep,means
194,motive,amod,power
194,power,pobj,of
194,.,punct,replaced
195,The,det,spread
195,spread,nsubj,led
195,of,prep,spread
195,buses,pobj,of
195,led,ROOT,led
195,to,prep,led
195,the,det,closure
195,closure,pobj,to
195,of,prep,closure
195,many,amod,systems
195,rapid,amod,transit
195,transit,nmod,systems
195,and,cc,transit
195,tram,compound,systems
195,systems,pobj,of
195,during,prep,led
195,this,det,time
195,time,pobj,during
195,as,advmod,well
195,well,advmod,time
195,.,punct,led
196,High,amod,speed
196,-,punct,speed
196,speed,compound,rail
196,rail,nsubj,proven
196,",",punct,rail
196,first,advmod,built
196,built,acl,rail
196,in,prep,built
196,the,det,1960s
196,1960s,pobj,in
196,",",punct,rail
196,has,aux,proven
196,proven,ROOT,proven
196,competitive,oprd,proven
196,with,prep,competitive
196,cars,pobj,with
196,and,cc,cars
196,planes,conj,cars
196,over,prep,proven
196,short,amod,distances
196,to,prep,short
196,medium,pobj,to
196,distances,pobj,over
196,.,punct,proven
197,Monorails,nsubj,operate
197,operate,ROOT,operate
197,on,prep,operate
197,a,det,rail
197,single,amod,rail
197,rail,pobj,on
197,",",punct,operate
197,while,mark,designed
197,funiculars,nsubjpass,designed
197,and,cc,funiculars
197,rack,conj,funiculars
197,railways,dobj,rack
197,are,auxpass,designed
197,uniquely,advmod,designed
197,designed,advcl,operate
197,to,aux,traverse
197,traverse,xcomp,designed
197,steep,amod,slopes
197,slopes,dobj,traverse
197,.,punct,operate
198,Trains,nsubj,are
198,which,nsubj,use
198,use,relcl,Trains
198,alternative,amod,fuels
198,fuels,dobj,use
198,such,amod,as
198,as,prep,fuels
198,natural,amod,gas
198,gas,pobj,as
198,and,cc,gas
198,hydrogen,conj,gas
198,are,ROOT,are
198,a,det,development
198,21st,amod,century
198,-,punct,century
198,century,compound,development
198,development,attr,are
198,.,punct,are
199,Conventional,amod,trains
199,trains,nsubj,operate
199,operate,ROOT,operate
199,on,prep,operate
199,two,nummod,rails
199,rails,pobj,on
199,",",punct,operate
199,but,cc,operate
199,several,amod,types
199,other,amod,types
199,types,nsubj,are
199,of,prep,types
199,track,compound,systems
199,systems,pobj,of
199,are,conj,operate
199,also,advmod,are
199,in,prep,are
199,use,pobj,in
199,around,prep,use
199,the,det,world
199,world,pobj,around
199,",",punct,world
199,such,amod,as
199,as,prep,world
199,monorail,pobj,as
199,.,punct,are
200,=,punct,=
200,=,punct,=
200,=,nmod,=
200,Terminology,dobj,=
200,=,ROOT,=
200,=,punct,=
200,=,dep,=
200,The,det,terminology
200,railway,compound,terminology
200,terminology,appos,=
200,that,nsubjpass,used
200,is,auxpass,used
200,used,relcl,terminology
200,to,aux,describe
200,describe,xcomp,used
200,a,det,varies
200,train,compound,varies
200,varies,dobj,describe
200,between,prep,varies
200,countries,pobj,between
200,.,punct,=
201,The,det,Union
201,International,compound,Union
201,Union,nsubj,seeks
201,of,prep,Union
201,Railways,pobj,of
201,seeks,ROOT,seeks
201,to,aux,provide
201,provide,xcomp,seeks
201,standardised,amod,terminology
201,terminology,dobj,provide
201,across,prep,provide
201,languages,pobj,across
201,.,punct,seeks
202,The,det,Association
202,Association,nsubj,provides
202,of,prep,Association
202,American,compound,Railroads
202,Railroads,pobj,of
202,provides,ROOT,provides
202,terminology,dobj,provides
202,for,prep,provides
202,North,compound,America
202,America,pobj,for
202,.,punct,provides
203,Terms,nsubj,include
203,include,ROOT,include
203,:,punct,include
203,Train,dobj,include
203,(,punct,Train
203,Britain,appos,Train
203,):,punct,Britain
203,a,det,vehicle
203,light,amod,vehicle
203,locomotive,amod,vehicle
203,",",punct,vehicle
203,self,npadvmod,propelled
203,-,punct,propelled
203,propelled,amod,vehicle
203,rail,compound,vehicle
203,vehicle,appos,Train
203,or,cc,vehicle
203,road,compound,rail
203,-,punct,rail
203,rail,compound,vehicle
203,vehicle,conj,vehicle
203,in,prep,vehicle
203,rail,compound,mode
203,mode,pobj,in
203,.,punct,include
204,Train,ROOT,Train
204,(,punct,Train
204,United,compound,States
204,States,appos,Train
204,):,punct,Train
204,a,det,line
204,connected,amod,line
204,line,appos,Train
204,of,prep,line
204,railroad,compound,cars
204,cars,pobj,of
204,with,prep,line
204,or,cc,with
204,without,conj,with
204,a,det,locomotive
204,locomotive,pobj,without
204,.,punct,Train
205,Rolling,amod,stock
205,stock,ROOT,stock
205,(,punct,stock
205,many,amod,jurisdictions
205,jurisdictions,appos,stock
205,):,punct,stock
205,any,det,kind
205,kind,appos,stock
205,of,prep,kind
205,railway,compound,vehicle
205,vehicle,pobj,of
205,.,punct,stock
206,Rake,ROOT,Rake
206,(,punct,Rake
206,Britain,npadvmod,Rake
206,):,punct,Rake
206,a,det,collection
206,collection,dobj,Rake
206,of,prep,collection
206,passenger,nmod,vehicles
206,or,cc,passenger
206,freight,conj,passenger
206,vehicles,pobj,of
206,connected,acl,vehicles
206,together,advmod,connected
206,(,punct,collection
206,not,neg,collection
206,necessarily,advmod,with
206,with,prep,Rake
206,a,det,locomotive
206,locomotive,pobj,with
206,),punct,Rake
206,.,punct,Rake
207,Consist,ROOT,Consist
207,(,punct,Consist
207,North,compound,America
207,America,appos,Consist
207,and,cc,America
207,Australia,conj,America
207,):,punct,Consist
207,a,det,locomotive(s
207,train,nmod,locomotive(s
207,",",punct,locomotive(s
207,locomotive(s,appos,Consist
207,),punct,locomotive(s
207,",",punct,Consist
207,cut,appos,Consist
207,of,prep,cut
207,cars,pobj,of
207,",",punct,cut
207,or,cc,cut
207,any,det,car
207,single,amod,car
207,car,conj,cut
207,not,neg,coupled
207,coupled,acl,car
207,to,prep,coupled
207,another,det,car
207,car,pobj,to
207,or,cc,car
207,locomotive,conj,car
207,.,punct,Consist
208,Trainset,ROOT,Trainset
208,(,punct,Trainset
208,many,amod,jurisdictions
208,jurisdictions,appos,Trainset
208,):,punct,Trainset
208,a,det,set
208,set,appos,Trainset
208,of,prep,set
208,vehicles,pobj,of
208,that,nsubjpass,coupled
208,are,auxpass,coupled
208,permanently,advmod,coupled
208,coupled,relcl,set
208,together,advmod,coupled
208,(,punct,set
208,such,amod,as
208,as,prep,set
208,the,det,TGV
208,TGV,pobj,as
208,",",punct,TGV
208,ICE,conj,TGV
208,or,cc,ICE
208,Pioneer,compound,Zephyr
208,Zephyr,conj,ICE
208,),punct,Trainset
208,.,punct,Trainset
209,Starting,advcl,introduced
209,in,prep,Starting
209,the,det,1500s
209,1500s,pobj,in
209,",",punct,introduced
209,wagonways,nsubjpass,introduced
209,were,auxpass,introduced
209,introduced,ccomp,introduced
209,to,aux,haul
209,haul,advcl,introduced
209,material,dobj,haul
209,from,prep,haul
209,mines,pobj,from
209,;,punct,introduced
209,from,prep,introduced
209,the,det,1790s
209,1790s,pobj,from
209,",",punct,introduced
209,stronger,amod,rails
209,iron,compound,rails
209,rails,nsubjpass,introduced
209,were,auxpass,introduced
209,introduced,ROOT,introduced
209,.,punct,introduced
210,Outside,prep,remained
210,of,prep,Outside
210,coal,compound,mines
210,mines,pobj,of
210,",",punct,mines
210,where,advmod,was
210,fuel,nsubj,was
210,was,relcl,mines
210,readily,advmod,available
210,available,acomp,was
210,",",punct,remained
210,steam,compound,locomotives
210,locomotives,nsubj,remained
210,remained,ROOT,remained
210,untried,acomp,remained
210,until,prep,remained
210,the,det,opening
210,opening,pobj,until
210,of,prep,opening
210,the,det,Railway
210,Stockton,nmod,Railway
210,and,cc,Stockton
210,Darlington,conj,Stockton
210,Railway,pobj,of
210,in,prep,opening
210,1825,pobj,in
210,.,punct,remained
211,British,amod,engineer
211,engineer,compound,Stephenson
211,George,compound,Stephenson
211,Stephenson,nsubj,ran
211,ran,ROOT,ran
211,a,det,locomotive
211,steam,compound,locomotive
211,locomotive,dobj,ran
211,named,acl,locomotive
211,Locomotion,compound,No
211,No,oprd,named
211,.,punct,ran
212,1,ROOT,1
212,on,prep,1
212,this,det,line
212,40,nummod,kilometer
212,-,punct,kilometer
212,kilometer,nmod,line
212,(,punct,line
212,25,nummod,mile
212,-,punct,mile
212,mile,nmod,line
212,),punct,mile
212,long,amod,line
212,line,pobj,on
212,",",punct,1
212,hauling,advcl,1
212,over,advmod,400
212,400,nummod,passengers
212,passengers,dobj,hauling
212,at,prep,hauling
212,up,quantmod,13
212,to,quantmod,13
212,13,nummod,kilometers
212,kilometers,pobj,at
212,per,prep,kilometers
212,hour,pobj,per
212,(,punct,hour
212,8,nummod,mph
212,mph,appos,hour
212,),punct,1
212,.,punct,1
213,News,nsubj,reached
213,of,prep,News
213,the,det,success
213,success,pobj,of
213,of,prep,success
213,steam,compound,locomotives
213,locomotives,pobj,of
213,quickly,advmod,reached
213,reached,ROOT,reached
213,the,det,States
213,United,compound,States
213,States,dobj,reached
213,",",punct,States
213,where,advmod,opened
213,the,det,railroad
213,first,amod,railroad
213,steam,compound,railroad
213,railroad,nsubj,opened
213,opened,relcl,States
213,in,prep,opened
213,1829,pobj,in
213,.,punct,reached
214,American,amod,pioneers
214,railroad,compound,pioneers
214,pioneers,nsubj,started
214,soon,advmod,started
214,started,ROOT,started
214,manufacturing,xcomp,started
214,their,poss,locomotives
214,own,amod,locomotives
214,locomotives,dobj,manufacturing
214,",",punct,locomotives
214,designed,acl,locomotives
214,to,aux,handle
214,handle,xcomp,designed
214,the,det,curves
214,sharper,amod,curves
214,curves,dobj,handle
214,and,cc,curves
214,rougher,amod,track
214,track,conj,curves
214,typical,amod,track
214,of,prep,typical
214,the,det,country
214,country,poss,railroads
214,'s,case,country
214,railroads,pobj,of
214,.,punct,started
215,In,prep,continued
215,the,det,1850s
215,1850s,pobj,In
215,",",punct,continued
215,trains,nsubj,continued
215,continued,ROOT,continued
215,to,aux,expand
215,expand,xcomp,continued
215,across,prep,expand
215,Europe,pobj,across
215,",",punct,continued
215,with,prep,continued
215,many,pobj,with
215,influenced,acl,many
215,by,agent,influenced
215,or,cc,influenced
215,purchases,conj,many
215,of,prep,purchases
215,American,amod,designs
215,locomotive,amod,designs
215,designs,pobj,of
215,.,punct,continued
216,Other,amod,countries
216,European,amod,countries
216,countries,nsubj,pursued
216,pursued,ROOT,pursued
216,their,poss,designs
216,own,amod,designs
216,distinct,amod,designs
216,designs,dobj,pursued
216,.,punct,pursued
217,Around,prep,grew
217,the,det,world
217,world,pobj,Around
217,",",punct,grew
217,steam,compound,locomotives
217,locomotives,nsubj,grew
217,grew,ROOT,grew
217,larger,acomp,grew
217,and,cc,larger
217,more,advmod,powerful
217,powerful,conj,larger
217,throughout,prep,grew
217,the,det,rest
217,rest,pobj,throughout
217,of,prep,rest
217,the,det,century
217,century,pobj,of
217,as,mark,advanced
217,technology,nsubj,advanced
217,advanced,advcl,grew
217,.,punct,grew
218,In,prep,arrived
218,Japan,pobj,In
218,",",punct,Japan
218,which,nsubjpass,colonized
218,was,auxpass,colonized
218,never,neg,colonized
218,colonized,relcl,Japan
218,",",punct,arrived
218,railroads,nsubj,arrived
218,first,advmod,arrived
218,arrived,ROOT,arrived
218,in,prep,arrived
218,the,det,1870s
218,early,amod,1870s
218,1870s,pobj,in
218,.,punct,arrived
219,By,prep,operating
219,1900,pobj,By
219,",",punct,operating
219,railroads,nsubj,operating
219,were,aux,operating
219,operating,ROOT,operating
219,on,prep,operating
219,every,det,continent
219,continent,pobj,on
219,besides,prep,operating
219,uninhabited,amod,Antarctica
219,Antarctica,pobj,besides
219,.,punct,operating
220,=,nsubj,=
220,=,amod,technologies
220,=,amod,technologies
220,New,amod,technologies
220,technologies,appos,=
220,=,dep,=
220,=,nsubj,=
220,=,ROOT,=
220,Even,advmod,continued
220,as,mark,continued
220,steam,nmod,technology
220,locomotive,amod,technology
220,technology,nsubj,continued
220,continued,advcl,started
220,to,aux,improve
220,improve,xcomp,continued
220,",",punct,started
220,inventors,nsubj,started
220,in,prep,inventors
220,Germany,pobj,in
220,started,ccomp,=
220,work,dobj,started
220,on,prep,work
220,alternative,amod,methods
220,methods,pobj,on
220,for,prep,methods
220,powering,pcomp,for
220,trains,dobj,powering
220,.,punct,started
221,Werner,compound,Siemens
221,von,compound,Siemens
221,Siemens,nsubj,built
221,built,ROOT,built
221,the,det,train
221,first,amod,train
221,train,dobj,built
221,powered,acl,train
221,by,agent,powered
221,electricity,pobj,by
221,in,prep,powered
221,1879,pobj,in
221,",",punct,built
221,and,cc,built
221,went,conj,built
221,on,prt,went
221,to,prep,went
221,pioneer,compound,trams
221,electric,compound,trams
221,trams,pobj,to
221,.,punct,built
222,Experimentation,nsubj,continued
222,with,prep,Experimentation
222,diesel,nmod,power
222,and,cc,diesel
222,gas,conj,diesel
222,power,pobj,with
222,continued,ROOT,continued
222,",",punct,continued
222,culminating,advcl,continued
222,in,prep,culminating
222,the,det,Hamburger
222,German,amod,Hamburger
222,"""",punct,Hamburger
222,Flying,compound,Hamburger
222,Hamburger,pobj,in
222,"""",punct,culminating
222,in,prep,culminating
222,1933,pobj,in
222,",",punct,continued
222,and,cc,continued
222,the,det,FT
222,influential,amod,FT
222,American,amod,FT
222,EMD,compound,FT
222,FT,conj,continued
222,in,prep,continued
222,1939,pobj,in
222,.,punct,continued
223,These,det,locomotives
223,successful,amod,locomotives
223,diesel,compound,locomotives
223,locomotives,nsubj,showed
223,showed,ROOT,showed
223,that,mark,was
223,diesel,compound,power
223,power,nsubj,was
223,was,ccomp,showed
223,superior,acomp,was
223,to,aux,steam
223,steam,xcomp,superior
223,",",punct,was
223,due,prep,was
223,to,pcomp,due
223,lower,amod,costs
223,costs,pobj,due
223,",",punct,costs
223,ease,conj,costs
223,of,prep,ease
223,maintenance,pobj,of
223,",",punct,ease
223,and,cc,ease
223,better,amod,reliability
223,reliability,conj,ease
223,.,punct,showed
224,=,nmod,Dieselization
224,=,compound,Dieselization
224,=,compound,Dieselization
224,Dieselization,nsubj,brought
224,and,cc,Dieselization
224,increased,amod,competition
224,competition,conj,Dieselization
224,=,appos,Dieselization
224,=,compound,II
224,=,compound,II
224,World,compound,II
224,War,compound,II
224,II,nummod,=
224,brought,ROOT,brought
224,great,amod,destruction
224,destruction,dobj,brought
224,to,prep,brought
224,existing,amod,railroads
224,railroads,pobj,to
224,across,prep,railroads
224,Europe,pobj,across
224,",",punct,Europe
224,Asia,conj,Europe
224,",",punct,Asia
224,and,cc,Asia
224,Africa,conj,Asia
224,.,punct,brought
225,France,nsubj,were
225,",",punct,France
225,Russia,conj,France
225,",",punct,Russia
225,Switzerland,conj,Russia
225,",",punct,Switzerland
225,and,cc,Switzerland
225,Japan,conj,Switzerland
225,were,ROOT,were
225,leaders,attr,were
225,in,prep,leaders
225,adopting,pcomp,in
225,widespread,amod,railroads
225,electrified,amod,railroads
225,railroads,dobj,adopting
225,",",punct,were
225,while,mark,focused
225,other,amod,nations
225,nations,nsubj,focused
225,focused,advcl,were
225,primarily,advmod,focused
225,on,prep,focused
225,dieselization,pobj,on
225,.,punct,were
226,Trains,nsubj,began
226,began,ROOT,began
226,to,aux,face
226,face,xcomp,began
226,strong,amod,competition
226,competition,dobj,face
226,from,prep,competition
226,automobiles,pobj,from
226,and,cc,automobiles
226,freight,compound,trucks
226,trucks,conj,automobiles
226,in,prep,face
226,the,det,1930s
226,1930s,pobj,in
226,",",punct,1930s
226,which,nsubj,intensified
226,greatly,advmod,intensified
226,intensified,relcl,1930s
226,following,prep,intensified
226,World,compound,II
226,War,compound,II
226,II,pobj,following
226,.,punct,began
227,After,prep,became
227,the,det,war
227,war,pobj,After
227,",",punct,became
227,air,compound,transport
227,transport,nsubj,became
227,also,advmod,became
227,became,ROOT,became
227,a,det,competitor
227,significant,amod,competitor
227,competitor,attr,became
227,for,prep,competitor
227,passenger,compound,trains
227,trains,pobj,for
227,.,punct,became
228,Large,amod,amounts
228,amounts,nsubj,shifted
228,of,prep,amounts
228,traffic,pobj,of
228,shifted,ROOT,shifted
228,to,prep,shifted
228,these,det,forms
228,new,amod,forms
228,forms,pobj,to
228,of,prep,forms
228,transportation,pobj,of
228,",",punct,shifted
228,resulting,advcl,shifted
228,in,prep,resulting
228,a,det,decline
228,widespread,amod,decline
228,decline,pobj,in
228,in,prep,decline
228,train,compound,service
228,service,pobj,in
228,",",punct,service
228,both,det,freight
228,freight,conj,service
228,and,cc,freight
228,passenger,conj,freight
228,.,punct,shifted
229,The,det,service
229,first,amod,service
229,high,amod,speed
229,-,punct,speed
229,speed,compound,service
229,rail,compound,service
229,service,nsubj,was
229,was,ROOT,was
229,the,det,Shinkansen
229,Japanese,compound,Shinkansen
229,Shinkansen,attr,was
229,",",punct,Shinkansen
229,which,nsubj,entered
229,entered,relcl,Shinkansen
229,service,dobj,entered
229,in,prep,entered
229,1964,pobj,in
229,.,punct,was
230,The,det,train
230,first,amod,train
230,high,amod,speed
230,-,punct,speed
230,speed,compound,train
230,train,nsubj,was
230,in,prep,train
230,the,det,Americas
230,Americas,pobj,in
230,was,ROOT,was
230,Amtrak,poss,Acela
230,'s,case,Amtrak
230,Acela,attr,was
230,in,prep,Acela
230,the,det,States
230,United,compound,States
230,States,pobj,in
230,",",punct,States
230,which,nsubj,entered
230,entered,relcl,States
230,service,dobj,entered
230,in,prep,entered
230,2000,pobj,in
230,.,punct,was
231,Aside,advmod,is
231,from,prep,Aside
231,shipping,nmod,rail
231,",",punct,shipping
231,freight,compound,rail
231,rail,pobj,from
231,is,ROOT,is
231,the,det,way
231,most,amod,way
231,energy,npadvmod,efficient
231,-,punct,efficient
231,efficient,amod,way
231,and,cc,efficient
231,least,conj,efficient
231,carbon,npadvmod,intensive
231,-,punct,intensive
231,intensive,conj,efficient
231,way,attr,is
231,to,aux,transport
231,transport,relcl,way
231,goods,dobj,transport
231,.,punct,is
231,"""",punct,is
232,As,mark,considered
232,such,amod,transport
232,",",punct,transport
232,rail,compound,transport
232,transport,nsubjpass,considered
232,is,auxpass,considered
232,considered,ROOT,considered
232,an,det,part
232,important,amod,part
232,part,oprd,considered
232,of,prep,part
232,achieving,pcomp,of
232,sustainable,amod,energy
232,energy,dobj,achieving
232,.,punct,considered
233,Intermodal,amod,trains
233,freight,compound,trains
233,trains,nsubj,generated
233,",",punct,trains
233,carrying,acl,trains
233,double,amod,stack
233,-,punct,stack
233,stack,compound,containers
233,shipping,compound,containers
233,containers,dobj,carrying
233,",",punct,trains
233,have,aux,generated
233,since,prep,generated
233,the,det,1970s
233,1970s,pobj,since
233,generated,ROOT,generated
233,significant,amod,business
233,business,dobj,generated
233,for,prep,business
233,railroads,pobj,for
233,and,cc,generated
233,gained,conj,generated
233,market,compound,share
233,share,dobj,gained
233,from,prep,gained
233,trucks,pobj,from
233,.,punct,generated
234,Increased,amod,use
234,use,nsubjpass,promoted
234,of,prep,use
234,commuter,compound,rail
234,rail,pobj,of
234,has,aux,promoted
234,also,advmod,promoted
234,been,auxpass,promoted
234,promoted,ROOT,promoted
234,as,prep,promoted
234,a,det,means
234,means,pobj,as
234,of,prep,means
234,fighting,pcomp,of
234,traffic,compound,congestion
234,congestion,dobj,fighting
234,on,prep,congestion
234,highways,pobj,on
234,in,prep,highways
234,urban,amod,areas
234,areas,pobj,in
234,.,punct,promoted
235,=,nsubj,support
235,=,punct,=
235,Components,nsubj,=
235,=,nsubj,support
235,=,punct,=
235,=,conj,=
235,=,conj,=
235,=,nmod,Bogies
235,Bogies,dobj,=
235,=,compound,Bogies
235,=,compound,Bogies
235,=,compound,Bogies
235,Bogies,appos,=
235,",",punct,Bogies
235,also,advmod,known
235,known,acl,Bogies
235,in,prep,known
235,North,compound,America
235,America,pobj,in
235,as,prep,known
235,trucks,pobj,as
235,",",punct,Bogies
235,support,ROOT,support
235,the,det,wheels
235,wheels,dobj,support
235,and,cc,wheels
235,axles,conj,wheels
235,of,prep,wheels
235,trains,pobj,of
235,.,punct,support
236,Trucks,nsubj,range
236,range,ROOT,range
236,from,prep,range
236,just,advmod,one
236,one,nummod,axle
236,axle,pobj,from
236,to,prep,from
236,as,advmod,four
236,many,amod,four
236,as,quantmod,four
236,four,nummod,more
236,or,cc,four
236,more,pobj,to
236,.,punct,range
